path,sharpe,pnl,max_dd_pct,null_sharpe
223,-0.188574470482777,-164535.9466693115,49.162681958190916,-0.171883088018421
224,0.04707034128643093,31568.899438476583,25.024866550048824,-0.17651629719619913
225,-0.3579974753866532,-214306.79454711912,23.792039940063482,-0.20477298575688643
226,-0.3902827408055616,-287542.3645947266,38.32529851342771,0.3429184595532513
227,-0.298804444348166,-209386.2473583984,29.177477020385744,-0.09187923230187973
228,0.09797942228823248,66562.32490234377,20.046236045410158,0.15923193524240387
229,-0.12071658073492599,-62955.32584411619,18.525573016113274,-0.170799902962382
230,-0.11957710945577879,-65489.064094238245,17.190303536499012,0.2777587785812292
231,-0.29647040927951207,-157286.36522583006,32.99181350158691,-0.21884185412145699
232,-0.5220914456641288,-338776.4277746582,41.78840625207519,-0.30647601276263226
233,-0.27587277400868726,-180832.55037109373,41.45922597888184,-0.267817739987278
234,0.005692598537366789,4061.564396362359,21.10772545758057,-0.1109880834943123
235,-0.6142954336144836,-461621.6067480469,46.16216067480468,0.04377541312158388
236,-0.17792654479881834,-97249.60216430668,23.82032143957518,0.17682122439387407
237,-0.4647743181298147,-350981.0345581054,46.61707046875001,0.35231442616831105
238,-0.22279377547148316,-153239.91150024414,20.670527796630854,-0.08818738479468691
239,0.5466429082206837,422913.75016845705,12.830465995117185,0.22781024640782135
240,-0.31681299733479107,-163999.59996582032,23.272791943603522,-0.22004347026501772
241,0.1466978609864191,83581.87848449708,10.875271979980463,0.02725415560057476
242,0.04368623106471,19808.404766845677,13.157884028320305,-0.2419263747684294
243,-0.2635456949814383,-134366.45572875979,32.61796449658203,-0.22839564663258477
244,0.1355292006588694,58768.03232910161,13.80400475048828,0.4909133589437547
245,-0.2726065996100332,-184786.45069335937,35.13212993859863,-0.3761356421037878
246,0.5215487656014876,229403.5985217285,10.705738499267573,-0.11914875984334813
247,-0.47432479038241765,-373509.444921875,42.45491049877928,0.25597713364231794
248,-0.5253483064380738,-268217.5200158692,28.453153991332996,-0.1831680779504547
249,-0.3757447730599462,-245761.5306384277,41.970465062500004,-0.026466340630903803
250,0.1325264034057194,70771.26539916993,21.906782003540044,-0.05049101508525201
251,-0.5333318607470839,-314502.26020019525,38.55656695922852,0.6035071896307764
252,0.01668556467549726,11323.001663818392,20.104742387695307,0.02796186451822464
253,0.0730003895622228,45686.43725830075,16.437661494628898,-0.14232148419260915
254,-0.21447345761508863,-125397.22504638672,23.355703007202152,0.04141950245525828
255,0.1995681423491777,85331.7003564453,8.567039147338864,-0.02798520001314303
256,-0.42792355609570754,-274160.8012524414,27.416080125244147,0.3141130411838864
257,-0.09035339431470535,-51580.93549194335,26.864996246826173,0.22157041484196527
258,-0.06697752339571689,-26616.186429443376,13.812957518798836,-0.21892181567852267
259,0.5924805077896528,300688.2598046875,11.113324998779293,0.08542469878242909
260,-0.15544227425255205,-117468.00877685545,31.01575797351075,-0.18055707929137005
261,-0.033865092959676185,-25609.72929443358,19.43811945300292,-0.17948501295282399
262,-0.4478283178928956,-317288.85055664065,36.06381505468749,0.27577956496924017
263,0.30914912836851494,178389.02532836914,13.521764015991216,-0.21626135254423975
264,-0.6174315618208399,-411665.3871276856,42.64538175476075,-0.32334542179235826
265,0.058799909084972256,38880.61895507811,15.378983174682617,-0.10348846039727592
266,-0.3056287711891442,-168803.6029333496,31.393532327880852,0.44715211515610226
267,-0.18075167609102194,-84824.90105224607,20.89894648706055,0.4198302832836076
268,-0.3243642968463505,-183764.96462036134,24.817616974121087,-0.279180117269393
269,-0.23566676046630045,-80507.79873046878,15.459557136352533,-0.10060993801523291
270,0.034988411457585016,24173.06476257323,18.059129978027347,-0.3787501861697472
271,-0.18822451554606798,-106270.33268554688,25.673614992919937,0.027656657884270134
272,-0.1555350169556246,-107174.87539794923,23.700727018188473,-0.36077690138248786
273,-0.11718899476713905,-67934.10803588864,20.285229026611322,-0.8584014852887456
274,0.16797559417581082,91193.29525634766,17.450801946044923,-0.5821813455044103
275,0.04707511691571213,35758.693663330065,17.01306387219238,0.12265718688906406
276,-0.5415519439552924,-311332.0199957276,33.23211200323487,0.4457914754021862
277,0.2869591197794041,119299.26783935547,10.548694018066406,0.7657660087586846
278,-0.15785857992251712,-107501.49935424805,27.887887949462886,-0.051701434936726916
279,0.0340542605871959,13717.095266113287,20.624275953369146,-0.0639784270750291
280,-0.18941159290007983,-150924.2692761231,39.10075191455077,0.2021345725931563
281,0.2181581046827667,146217.9478076172,22.138576496459965,0.07156555864256549
282,-0.23565455762394522,-163595.82208740237,33.708733199829105,-0.06605053412777895
283,-0.13951609963317613,-87181.98527099608,16.779432498657215,-0.24999198917815324
284,0.21707051006599937,97765.57943237302,12.798919530029293,-0.4085327797921404
285,0.4903440798861978,291736.26037719724,13.288619987792963,0.4499640652878659
286,0.14258358270377944,106279.97092895507,24.898698000488288,0.2858623999118363
287,-0.44252705074296417,-259862.53226562502,29.89130026196289,0.21573695685636934
288,-0.5023505424435935,-308213.62470458983,38.51396798095702,0.19893230516189392
289,0.01821589535143381,10422.47554443359,26.618135945556638,0.18472453972441755
290,0.06257116926247165,35002.38062011718,19.2379949987793,-0.3116028948678302
291,-0.2058743199759215,-141062.4445568848,32.93594044213866,0.11734547739544764
292,-0.7180455702379843,-481827.5596716308,51.24433346923827,-0.4297619342385736
293,-0.6127383288673105,-546436.042902832,61.855285797119166,0.20793189103621004
294,-0.3903897452939566,-231349.03473632812,31.95760146093749,0.5883156638190286
295,-0.06878985464800738,-53213.65744384767,25.303603992431643,0.3035761564418177
296,0.2685541700716256,114956.92843627928,8.363835477783205,0.08537168848623608
297,0.014638593873432776,8070.4308569336135,17.47738898193359,-0.1277977168190682
298,-0.3316045749227023,-213184.9033251953,33.01959881359863,-0.3389624586219688
299,0.09671816916437748,52699.24459594725,15.920673489257808,-0.2714972941138001
300,-0.2625647644069241,-168641.882133789,24.49254417614746,-0.5525783919002458
301,-0.1259250344390095,-80139.91281738278,21.241317957397456,-0.04381116596007753
302,-0.17267862624455885,-114562.07534667969,18.78451750952147,0.00801515194408806
303,-0.2132884022796135,-158745.8576599121,28.356752921264643,0.42930154431078127
304,-0.03587325698345005,-22362.329017333963,25.15400066247559,-0.18952963835638717
305,-0.19601157465058,-180915.0051281738,35.39577851330566,-0.35184367056936916
306,-0.4307565074591933,-293323.8245251465,38.02797147998046,0.09630235002102111
307,-0.060723315675685556,-37062.928734130866,16.53377635412598,-0.2992348994145935
308,-0.09256085725531979,-72033.3027307129,27.497476033813474,-0.1921494741371292
309,-0.2022560848040287,-149710.2182751465,28.34227504174805,-0.07519861336049981
310,-0.250265958976174,-171739.26229370118,30.60371550244142,-0.2598121409388884
311,-0.34210399431520444,-191138.50994628906,24.41047949633788,-0.3747932817807444
312,-0.08487730702370344,-58442.51800537107,27.225784958251964,-0.18105899305560333
313,-0.36987096816201337,-219452.33198974608,26.274671398803704,-0.3808767003404768
314,-0.33269240240443326,-211464.54835693364,37.37218550146483,0.04200099824081346
315,-0.3653164176872415,-237034.5623779297,31.84840421606444,0.2047993025878611
316,-0.6694841646968664,-511207.42579650873,56.46975256445311,-0.20846535172401331
317,-0.11818052410335622,-78657.614508667,19.48055747631836,-0.4081830205312895
318,-0.02172236085565808,-15749.617908935543,21.643925943481456,0.47177887523868695
319,-0.056638900958777265,-28521.439165039046,18.57160000048827,0.2040749748259145
320,-0.1451665607068553,-101600.70091491693,28.438078998474126,-0.07243450512614677
321,-0.06895102764577177,-52103.407308349575,21.466293927124024,0.15977939700280688
322,-0.6183232151087871,-432123.8033660888,44.82379783764649,-0.059527780290361224
323,-0.12194877426603373,-72792.30017639164,27.246158958190925,-0.19478483569115662
324,0.7340685021851642,411607.56508056645,11.820666987792974,-0.361535225680754
325,-0.06712786722846067,-32015.029663085934,13.639321016113284,-0.0846621575657264
